cell,n_trials,tail_q,subsample_rep,ins_raw,ins_floor,ins_adjusted,wtd_raw,wtd_floor,wtd_adjusted,wtd_split,absolute_loss_tail_raw,absolute_loss_tail_crossfit,benchmark,model
mmlu_pro.grok,2,0.05,9,0.117,0.042374999999999996,0.07462500000000001,0.76,0.400625,0.359375,0.14250000000000002,1.0,0.8596875,mmlu_pro,grok
mmlu_pro.grok,2,0.1,0,0.116,0.036453125,0.079546875,0.57,0.18187499999999998,0.38812499999999994,0.06625,1.0,0.84859375,mmlu_pro,grok
mmlu_pro.grok,2,0.1,1,0.119,0.046546875,0.072453125,0.62,0.23890625,0.38109375,0.16453125,1.0,0.88609375,mmlu_pro,grok
mmlu_pro.grok,2,0.1,2,0.12,0.040921874999999996,0.079078125,0.57,0.20625,0.36374999999999996,0.12,1.0,0.80953125,mmlu_pro,grok
mmlu_pro.grok,2,0.1,3,0.116,0.05079687499999999,0.06520312500000001,0.5,0.25093750000000004,0.24906249999999996,-0.015625,1.0,0.7934375,mmlu_pro,grok
mmlu_pro.grok,2,0.1,4,0.122,0.0415625,0.0804375,0.6,0.2159375,0.3840625,0.17859375,1.0,0.8121875000000001,mmlu_pro,grok
mmlu_pro.grok,2,0.1,5,0.121,0.032296875,0.088703125,0.61,0.1625,0.4475,0.17015624999999998,1.0,0.8287500000000001,mmlu_pro,grok
mmlu_pro.grok,2,0.1,6,0.118,0.03509375,0.08290624999999999,0.58,0.18109375,0.39890624999999996,0.17187499999999997,1.0,0.8118750000000001,mmlu_pro,grok
mmlu_pro.grok,2,0.1,7,0.11,0.035875000000000004,0.074125,0.59,0.1815625,0.4084375,0.12390625,1.0,0.7835937500000001,mmlu_pro,grok
mmlu_pro.grok,2,0.1,8,0.113,0.040046874999999996,0.07295312500000001,0.54,0.20734375,0.33265625000000004,0.11671875000000001,1.0,0.8065625000000001,mmlu_pro,grok
mmlu_pro.grok,2,0.1,9,0.12,0.040125,0.079875,0.59,0.20500000000000002,0.38499999999999995,0.125625,1.0,0.8204687500000001,mmlu_pro,grok
mmlu_pro.grok,2,0.2,0,0.118,0.04009375,0.07790625,0.27,0.10109375,0.16890625000000004,0.065703125,1.0,0.8463281249999999,mmlu_pro,grok
mmlu_pro.grok,2,0.2,1,0.119,0.047874999999999994,0.071125,0.31,0.12,0.19,0.05515625,1.0,0.813203125,mmlu_pro,grok
mmlu_pro.grok,2,0.2,2,0.144,0.04318749999999999,0.1008125,0.345,0.1065625,0.23843749999999997,0.12648437499999998,1.0,0.84453125,mmlu_pro,grok
mmlu_pro.grok,2,0.2,3,0.119,0.045796875,0.073203125,0.3,0.11515624999999999,0.18484375,0.055546875,1.0,0.8864843749999999,mmlu_pro,grok
mmlu_pro.grok,2,0.2,4,0.112,0.039796874999999995,0.072203125,0.26,0.09804687499999999,0.16195312500000003,0.07343749999999999,1.0,0.831328125,mmlu_pro,grok
mmlu_pro.grok,2,0.2,5,0.133,0.047484374999999995,0.08551562500000001,0.35,0.12406249999999999,0.22593749999999999,0.087421875,1.0,0.8433593749999999,mmlu_pro,grok
mmlu_pro.grok,2,0.2,6,0.118,0.036859375,0.081140625,0.315,0.093125,0.221875,0.126796875,1.0,0.85796875,mmlu_pro,grok
mmlu_pro.grok,2,0.2,7,0.125,0.038109375,0.086890625,0.29,0.09375,0.19624999999999998,0.0725,1.0,0.8228906250000001,mmlu_pro,grok
mmlu_pro.grok,2,0.2,8,0.121,0.043625,0.077375,0.265,0.111484375,0.15351562500000002,0.039609375,1.0,0.833828125,mmlu_pro,grok
mmlu_pro.grok,2,0.2,9,0.121,0.045046875,0.075953125,0.26,0.11421875,0.14578125000000003,0.0340625,1.0,0.8426562499999999,mmlu_pro,grok
mmlu_pro.grok,5,0.05,0,0.0984,0.04511875,0.05328125,0.5760000000000001,0.35787500000000005,0.218125,0.24927083333333333,1.0,0.9055208333333333,mmlu_pro,grok
mmlu_pro.grok,5,0.05,1,0.10880000000000001,0.049800000000000004,0.059000000000000004,0.6240000000000001,0.366,0.2580000000000001,0.30515625,1.0,0.9120312500000001,mmlu_pro,grok
mmlu_pro.grok,5,0.05,2,0.098,0.0445875,0.0534125,0.6080000000000001,0.356875,0.2511250000000001,0.30442708333333335,1.0,0.9330729166666667,mmlu_pro,grok
mmlu_pro.grok,5,0.05,3,0.104,0.04925,0.05474999999999999,0.608,0.36675,0.24124999999999996,0.27364583333333337,1.0,0.9111979166666666,mmlu_pro,grok
mmlu_pro.grok,5,0.05,4,0.104,0.045556250000000006,0.05844374999999999,0.5760000000000001,0.35524999999999995,0.2207500000000001,0.24651041666666668,1.0,0.9197916666666667,mmlu_pro,grok
mmlu_pro.grok,5,0.05,5,0.1016,0.04835625,0.05324374999999999,0.5680000000000001,0.365625,0.20237500000000008,0.25635416666666666,1.0,0.9194270833333333,mmlu_pro,grok
mmlu_pro.grok,5,0.05,6,0.1044,0.04445625,0.059943750000000004,0.5680000000000001,0.343,0.22500000000000003,0.2713020833333333,1.0,0.8995833333333334,mmlu_pro,grok
mmlu_pro.grok,5,0.05,7,0.10520000000000002,0.04811875,0.057081250000000014,0.6080000000000001,0.3585,0.2495000000000001,0.3053645833333334,1.0,0.9017708333333333,mmlu_pro,grok
mmlu_pro.grok,5,0.05,8,0.1028,0.04911875,0.05368125,0.568,0.365,0.20299999999999996,0.23703125,1.0,0.90921875,mmlu_pro,grok
mmlu_pro.grok,5,0.05,9,0.0952,0.0447375,0.05046250000000001,0.544,0.352125,0.19187500000000002,0.2168229166666667,1.0,0.9121875,mmlu_pro,grok
mmlu_pro.grok,5,0.1,0,0.098,0.05019375,0.04780625,0.4200000000000001,0.2556875,0.16431250000000008,0.17768229166666666,1.0,0.8880989583333334,mmlu_pro,grok
mmlu_pro.grok,5,0.1,1,0.10360000000000003,0.04616875,0.057431250000000024,0.4,0.22781250000000003,0.1721875,0.16997395833333334,1.0,0.9157552083333333,mmlu_pro,grok
mmlu_pro.grok,5,0.1,2,0.0928,0.04689375,0.045906249999999996,0.4280000000000001,0.230375,0.1976250000000001,0.19640625,1.0,0.9157031250000001,mmlu_pro,grok
mmlu_pro.grok,5,0.1,3,0.0992,0.046893750000000005,0.05230624999999999,0.452,0.23062499999999997,0.22137500000000004,0.22020833333333334,1.0,0.9133333333333333,mmlu_pro,grok
mmlu_pro.grok,5,0.1,4,0.0932,0.047950000000000007,0.04525,0.44000000000000006,0.2384375,0.20156250000000006,0.20299479166666667,1.0,0.9139583333333334,mmlu_pro,grok
mmlu_pro.grok,5,0.1,5,0.092,0.047668749999999996,0.04433125,0.39599999999999996,0.23249999999999998,0.16349999999999998,0.14885416666666668,1.0,0.9175,mmlu_pro,grok
mmlu_pro.grok,5,0.1,6,0.09639999999999999,0.04730625,0.049093749999999985,0.40399999999999997,0.24056249999999998,0.16343749999999999,0.15979166666666667,1.0,0.8975520833333333,mmlu_pro,grok
mmlu_pro.grok,5,0.1,7,0.09519999999999999,0.047793749999999996,0.04740625,0.39199999999999996,0.2456875,0.14631249999999996,0.14078124999999997,1.0,0.9153125,mmlu_pro,grok
mmlu_pro.grok,5,0.1,8,0.1028,0.045200000000000004,0.0576,0.42800000000000005,0.22475,0.20325000000000004,0.219375,1.0,0.906015625,mmlu_pro,grok
mmlu_pro.grok,5,0.1,9,0.10319999999999999,0.04680625,0.056393749999999986,0.452,0.23381249999999998,0.21818750000000003,0.22841145833333332,1.0,0.9100260416666668,mmlu_pro,grok
mmlu_pro.grok,5,0.2,0,0.1024,0.04768125,0.054718750000000003,0.242,0.1184375,0.12356249999999999,0.0946484375,0.996,0.899921875,mmlu_pro,grok
mmlu_pro.grok,5,0.2,1,0.09440000000000001,0.04738125,0.04701875000000001,0.254,0.11878124999999999,0.13521875,0.11040364583333334,1.0,0.9141666666666667,mmlu_pro,grok
mmlu_pro.grok,5,0.2,2,0.0984,0.046337500000000004,0.0520625,0.23800000000000002,0.117125,0.12087500000000001,0.11221354166666667,1.0,0.9142187500000001,mmlu_pro,grok
mmlu_pro.grok,5,0.2,3,0.1032,0.04826875,0.05493125,0.248,0.11665624999999999,0.13134375,0.09842447916666668,1.0,0.9188281250000001,mmlu_pro,grok
mmlu_pro.grok,5,0.2,4,0.0996,0.048600000000000004,0.05099999999999999,0.23399999999999999,0.12221874999999999,0.11178125,0.10565104166666667,1.0,0.9211328125,mmlu_pro,grok
mmlu_pro.grok,5,0.2,5,0.10160000000000001,0.045781249999999996,0.055818750000000014,0.252,0.11059374999999999,0.14140625,0.10381510416666667,1.0,0.9122005208333334,mmlu_pro,grok
mmlu_pro.grok,5,0.2,6,0.10119999999999998,0.0485625,0.05263749999999998,0.248,0.12199999999999998,0.126,0.09899739583333333,1.0,0.9070703125,mmlu_pro,grok
mmlu_pro.grok,5,0.2,7,0.10080000000000001,0.046150000000000004,0.05465000000000001,0.28,0.11356249999999998,0.16643750000000004,0.11494791666666668,1.0,0.9179557291666667,mmlu_pro,grok
mmlu_pro.grok,5,0.2,8,0.10720000000000002,0.0494125,0.05778750000000002,0.27399999999999997,0.1204375,0.15356249999999996,0.12226562499999999,1.0,0.9285026041666666,mmlu_pro,grok
mmlu_pro.grok,5,0.2,9,0.10560000000000001,0.043275,0.06232500000000001,0.26599999999999996,0.10896875,0.15703124999999996,0.1214453125,1.0,0.9069140625000001,mmlu_pro,grok
mmlu_pro.grok,10,0.05,0,0.097,0.03865625,0.05834375,0.564,0.2679375,0.29606249999999995,0.3679375,1.0,0.940875,mmlu_pro,grok
mmlu_pro.grok,10,0.05,1,0.091,0.039975,0.051025,0.5319999999999999,0.2691875,0.2628124999999999,0.311125,1.0,0.9552499999999999,mmlu_pro,grok
mmlu_pro.grok,10,0.05,2,0.0918,0.040090625000000005,0.051709375,0.5319999999999999,0.270875,0.26112499999999994,0.3261875,1.0,0.9455625000000001,mmlu_pro,grok
mmlu_pro.grok,10,0.05,3,0.091,0.039565625,0.051434375,0.54,0.271,0.269,0.358375,1.0,0.9468749999999999,mmlu_pro,grok
mmlu_pro.grok,10,0.05,4,0.0902,0.040084375,0.050115625000000004,0.49999999999999994,0.27125,0.22874999999999995,0.28718750000000004,1.0,0.945875,mmlu_pro,grok
mmlu_pro.grok,10,0.05,5,0.09,0.040040624999999996,0.049959375,0.54,0.26749999999999996,0.2725000000000001,0.349,1.0,0.9564999999999999,mmlu_pro,grok
mmlu_pro.grok,10,0.05,6,0.0888,0.040125,0.048675,0.544,0.2654375,0.27856250000000005,0.3415,1.0,0.9461875,mmlu_pro,grok
mmlu_pro.grok,10,0.05,7,0.092,0.039128125,0.052871875,0.552,0.265,0.28700000000000003,0.3460625,1.0,0.9568749999999999,mmlu_pro,grok
mmlu_pro.grok,10,0.05,8,0.08800000000000001,0.038309375,0.04969062500000001,0.52,0.26656250000000004,0.2534375,0.33681249999999996,1.0,0.937375,mmlu_pro,grok
mmlu_pro.grok,10,0.05,9,0.09780000000000001,0.0392125,0.058587500000000015,0.5920000000000001,0.26625000000000004,0.32575000000000004,0.421,1.0,0.9495,mmlu_pro,grok
mmlu_pro.grok,10,0.1,0,0.0932,0.04009375,0.05310625000000001,0.406,0.19303125,0.21296875000000004,0.27337500000000003,1.0,0.95346875,mmlu_pro,grok
mmlu_pro.grok,10,0.1,1,0.0932,0.040796874999999996,0.05240312500000001,0.402,0.19296874999999997,0.20903125000000006,0.25246875,1.0,0.9443437499999999,mmlu_pro,grok
mmlu_pro.grok,10,0.1,2,0.092,0.038171875,0.053828125,0.38400000000000006,0.18699999999999997,0.1970000000000001,0.233625,1.0,0.9385,mmlu_pro,grok
mmlu_pro.grok,10,0.1,3,0.0866,0.039503125,0.047096874999999996,0.37599999999999995,0.18884374999999998,0.18715624999999997,0.21640625,1.0,0.9501562499999999,mmlu_pro,grok
mmlu_pro.grok,10,0.1,4,0.092,0.039646875000000005,0.05235312499999999,0.366,0.18834374999999998,0.17765625000000002,0.20962499999999998,1.0,0.95884375,mmlu_pro,grok
mmlu_pro.grok,10,0.1,5,0.09179999999999999,0.03905937500000001,0.052740624999999985,0.374,0.18759375,0.18640625,0.22599999999999998,1.0,0.9412499999999999,mmlu_pro,grok
mmlu_pro.grok,10,0.1,6,0.09419999999999999,0.040053125,0.05414687499999999,0.38400000000000006,0.18840625,0.19559375000000007,0.22678125,1.0,0.9524375,mmlu_pro,grok
mmlu_pro.grok,10,0.1,7,0.094,0.03975,0.05425,0.39199999999999996,0.190625,0.20137499999999997,0.23825,1.0,0.9427812499999999,mmlu_pro,grok
mmlu_pro.grok,10,0.1,8,0.09240000000000001,0.039934375,0.05246562500000001,0.3600000000000001,0.18878125,0.1712187500000001,0.19899999999999995,1.0,0.9482499999999999,mmlu_pro,grok
mmlu_pro.grok,10,0.1,9,0.0936,0.041353125000000004,0.052246875,0.39,0.19265624999999997,0.19734375000000004,0.24446874999999998,1.0,0.94015625,mmlu_pro,grok
mmlu_pro.grok,10,0.2,0,0.0918,0.040075,0.05172500000000001,0.22899999999999998,0.10067187499999998,0.12832812500000002,0.13921875,0.9860000000000001,0.94940625,mmlu_pro,grok
mmlu_pro.grok,10,0.2,1,0.0942,0.038928125,0.055271875000000005,0.23600000000000002,0.097109375,0.13889062500000002,0.143828125,0.9910000000000001,0.9543593750000001,mmlu_pro,grok
mmlu_pro.grok,10,0.2,2,0.09079999999999999,0.040290625,0.050509374999999995,0.22500000000000006,0.10126562499999998,0.12373437500000008,0.134703125,0.9890000000000001,0.95075,mmlu_pro,grok
mmlu_pro.grok,10,0.2,3,0.09179999999999999,0.04025,0.05154999999999999,0.22799999999999998,0.09817187499999999,0.129828125,0.133484375,0.9840000000000001,0.946234375,mmlu_pro,grok
mmlu_pro.grok,10,0.2,4,0.089,0.038796875,0.050203124999999994,0.21400000000000005,0.09659374999999999,0.11740625000000006,0.126765625,0.99,0.9575312500000001,mmlu_pro,grok
mmlu_pro.grok,10,0.2,5,0.0942,0.03975,0.054450000000000005,0.23,0.10012499999999999,0.12987500000000002,0.142515625,0.9880000000000001,0.954046875,mmlu_pro,grok
mmlu_pro.grok,10,0.2,6,0.0908,0.040290625000000004,0.050509375,0.217,0.10099999999999998,0.11600000000000002,0.11951562499999999,0.9860000000000001,0.9505312499999999,mmlu_pro,grok
mmlu_pro.grok,10,0.2,7,0.0902,0.0411875,0.0490125,0.23500000000000004,0.10335937499999999,0.13164062500000007,0.136515625,0.9890000000000001,0.954015625,mmlu_pro,grok
mmlu_pro.grok,10,0.2,8,0.08120000000000001,0.0400625,0.04113750000000001,0.19200000000000006,0.10206249999999999,0.08993750000000007,0.0950625,0.987,0.9535312499999999,mmlu_pro,grok
mmlu_pro.grok,10,0.2,9,0.0956,0.040834375000000006,0.054765625,0.24000000000000005,0.09970312499999999,0.14029687500000004,0.149390625,0.995,0.958984375,mmlu_pro,grok
mmlu_pro.grok,20,0.05,0,0.085,0.0307453125,0.05425468750000001,0.5059999999999999,0.19087499999999996,0.31512499999999993,0.39884375000000005,1.0,0.9723124999999999,mmlu_pro,grok
mmlu_pro.grok,20,0.1,0,0.085,0.0305203125,0.054479687500000006,0.352,0.13818750000000002,0.21381249999999996,0.266703125,1.0,0.9720781250000001,mmlu_pro,grok
mmlu_pro.grok,20,0.2,0,0.085,0.030828124999999998,0.05417187500000001,0.21099999999999997,0.0764453125,0.13455468749999996,0.153703125,0.9835,0.9656484375,mmlu_pro,grok
mmlu_pro.mistr,2,0.05,0,0.117,0.017796875000000004,0.099203125,0.94,0.1653125,0.7746875,0.5034375,1.0,0.8575000000000002,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,1,0.119,0.023906249999999997,0.09509375,0.88,0.2428125,0.6371875,0.4615625,1.0,0.8062500000000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,2,0.107,0.021359375,0.085640625,0.9,0.21468749999999998,0.6853125,0.4825,1.0,0.8840625,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,3,0.105,0.024703125,0.08029687499999999,0.94,0.2453125,0.6946874999999999,0.5296875000000001,1.0,0.9549999999999998,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,4,0.114,0.022625,0.09137500000000001,0.96,0.2240625,0.7359374999999999,0.4603125,1.0,0.8159375,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,5,0.115,0.018078125,0.096921875,0.96,0.1721875,0.7878125,0.43406249999999996,1.0,0.8678125,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,6,0.109,0.02246875,0.08653125,0.9,0.226875,0.673125,0.515625,1.0,0.8106250000000002,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,7,0.118,0.021546875,0.096453125,0.92,0.2021875,0.7178125000000001,0.4878125,1.0,0.8315625000000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,8,0.122,0.02525,0.09675,1.0,0.25156249999999997,0.7484375000000001,0.53125,1.0,0.9009375000000002,mmlu_pro,mistr
mmlu_pro.mistr,2,0.05,9,0.125,0.024421875,0.100578125,1.0,0.2446875,0.7553125,0.6396875,1.0,0.8321875000000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,0,0.121,0.019296875,0.10170312499999999,0.75,0.10171875,0.64828125,0.47015625,1.0,0.8673437500000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,1,0.112,0.025703125,0.086296875,0.67,0.1284375,0.5415625000000001,0.29671875000000003,1.0,0.86578125,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,2,0.123,0.021,0.102,0.73,0.1009375,0.6290625,0.44499999999999995,1.0,0.87609375,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,3,0.123,0.0205625,0.1024375,0.72,0.0990625,0.6209374999999999,0.42484375,1.0,0.9103125000000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,4,0.123,0.023453125,0.099546875,0.7,0.114375,0.585625,0.3640625,1.0,0.8353125000000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,5,0.117,0.019296874999999998,0.097703125,0.68,0.0909375,0.5890625,0.34406249999999994,1.0,0.8985937499999999,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,6,0.112,0.020640624999999996,0.091359375,0.71,0.105,0.605,0.3925,1.0,0.85546875,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,7,0.106,0.02575,0.08025,0.63,0.1296875,0.5003124999999999,0.22203124999999996,1.0,0.8453125,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,8,0.125,0.019921875,0.105078125,0.75,0.09796875,0.6520312500000001,0.47015625,1.0,0.859375,mmlu_pro,mistr
mmlu_pro.mistr,2,0.1,9,0.112,0.023421875,0.08857812500000001,0.68,0.12203125000000001,0.55796875,0.33578125000000003,1.0,0.8600000000000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,0,0.123,0.02603125,0.09696874999999999,0.415,0.065625,0.349375,0.24234375,1.0,0.86890625,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,1,0.113,0.025125,0.08787500000000001,0.35,0.06351562499999999,0.286484375,0.11921875,1.0,0.837109375,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,2,0.125,0.020859375,0.104140625,0.415,0.051796875000000006,0.36320312499999996,0.219453125,1.0,0.823671875,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,3,0.117,0.018609375,0.09839062500000001,0.38,0.044296875,0.335703125,0.21859375000000003,1.0,0.8409374999999999,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,4,0.115,0.025984375,0.089015625,0.395,0.06625,0.32875,0.191953125,1.0,0.8904687499999999,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,5,0.115,0.02015625,0.09484375,0.38,0.05140625,0.32859375,0.21164062500000003,1.0,0.8721093750000001,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,6,0.118,0.023734375,0.09426562499999999,0.4,0.0578125,0.34218750000000003,0.22078125,1.0,0.9004687500000002,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,7,0.115,0.019109374999999998,0.09589062500000001,0.36,0.048515625,0.311484375,0.17984374999999997,1.0,0.8448437499999999,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,8,0.114,0.022484375,0.091515625,0.4,0.05765625,0.34234375,0.241875,1.0,0.878828125,mmlu_pro,mistr
mmlu_pro.mistr,2,0.2,9,0.126,0.021312499999999998,0.1046875,0.425,0.053203125000000004,0.37179687499999997,0.231328125,1.0,0.8594531250000002,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,0,0.10959999999999999,0.02821875,0.08138124999999999,0.8320000000000001,0.27387500000000004,0.558125,0.6099479166666666,1.0,0.9305729166666666,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,1,0.11280000000000001,0.02504375,0.08775625000000001,0.8000000000000002,0.24625,0.5537500000000002,0.5834895833333333,1.0,0.9261458333333334,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,2,0.1108,0.026250000000000002,0.08454999999999999,0.8,0.26125,0.5387500000000001,0.5844791666666667,1.0,0.9053125,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,3,0.11040000000000001,0.023625,0.08677500000000002,0.8240000000000001,0.23149999999999998,0.5925,0.6045312500000001,1.0,0.9129166666666666,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,4,0.11359999999999999,0.02313125,0.09046874999999999,0.84,0.2245,0.6154999999999999,0.6523958333333333,1.0,0.9155729166666667,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,5,0.118,0.02825625,0.08974375,0.7760000000000001,0.275,0.5010000000000001,0.5390625,1.0,0.91984375,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,6,0.11040000000000001,0.0235875,0.08681250000000001,0.792,0.23862499999999998,0.5533750000000001,0.5757291666666666,1.0,0.921875,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,7,0.10840000000000001,0.027625,0.08077500000000001,0.8,0.2655,0.5345,0.6044791666666667,1.0,0.9103645833333334,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,8,0.11080000000000001,0.029487500000000003,0.08131250000000001,0.8240000000000001,0.277625,0.546375,0.5941145833333334,1.0,0.9350520833333333,mmlu_pro,mistr
mmlu_pro.mistr,5,0.05,9,0.1116,0.0287375,0.0828625,0.8000000000000002,0.28837500000000005,0.5116250000000001,0.5796874999999999,1.0,0.93140625,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,0,0.10880000000000001,0.027818750000000003,0.08098125,0.628,0.140625,0.487375,0.47906250000000006,1.0,0.9336197916666666,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,1,0.112,0.02701875,0.08498125000000001,0.6559999999999999,0.1350625,0.5209374999999999,0.49408854166666666,1.0,0.941171875,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,2,0.10679999999999999,0.026975,0.079825,0.5720000000000001,0.1390625,0.4329375000000001,0.3840104166666667,1.0,0.9406770833333333,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,3,0.1036,0.025156249999999998,0.07844375,0.596,0.12887500000000002,0.46712499999999996,0.45575520833333333,1.0,0.9254427083333334,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,4,0.11239999999999999,0.026568750000000002,0.08583124999999998,0.6080000000000001,0.1313125,0.4766875000000001,0.45768229166666674,1.0,0.9341927083333335,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,5,0.1168,0.0250375,0.0917625,0.6559999999999999,0.128625,0.5273749999999999,0.49669270833333334,1.0,0.9480729166666667,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,6,0.1068,0.0280125,0.07878750000000001,0.5840000000000001,0.13918750000000002,0.44481250000000006,0.4166145833333333,1.0,0.92484375,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,7,0.1144,0.025362500000000003,0.08903749999999999,0.636,0.12862500000000002,0.507375,0.4585416666666667,1.0,0.924375,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,8,0.11680000000000001,0.0268375,0.08996250000000001,0.652,0.1311875,0.5208125,0.48765625,1.0,0.9171614583333334,mmlu_pro,mistr
mmlu_pro.mistr,5,0.1,9,0.104,0.025812500000000002,0.0781875,0.5760000000000001,0.1259375,0.45006250000000003,0.41119791666666666,1.0,0.9290364583333334,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,0,0.1148,0.027137500000000002,0.0876625,0.38799999999999996,0.068,0.31999999999999995,0.26787760416666667,0.998,0.9233723958333333,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,1,0.1092,0.02525,0.08395,0.35600000000000004,0.06203125,0.29396875000000006,0.2537109375,1.0,0.9355338541666667,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,2,0.108,0.028000000000000004,0.07999999999999999,0.3739999999999999,0.06953125000000002,0.30446874999999984,0.2543098958333333,1.0,0.9225911458333333,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,3,0.106,0.02938125,0.07661875,0.366,0.07368750000000002,0.2923125,0.24692708333333335,0.992,0.9157942708333333,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,4,0.10280000000000002,0.025031249999999998,0.07776875000000003,0.354,0.06253125,0.29146875,0.2292838541666667,0.998,0.9269661458333334,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,5,0.1152,0.0279625,0.0872375,0.37599999999999995,0.0671875,0.30881249999999993,0.27265625,0.9940000000000001,0.9215625000000001,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,6,0.108,0.02615625,0.08184374999999999,0.37,0.065375,0.304625,0.2531640625,0.9940000000000001,0.9215625000000001,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,7,0.11,0.026612500000000004,0.0833875,0.36,0.068125,0.291875,0.25358072916666674,1.0,0.9258984375,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,8,0.11120000000000001,0.025037499999999997,0.0861625,0.39199999999999996,0.06415625,0.32784375,0.288203125,1.0,0.9305598958333333,mmlu_pro,mistr
mmlu_pro.mistr,5,0.2,9,0.11320000000000002,0.025806250000000003,0.08739375000000002,0.3779999999999999,0.06693750000000001,0.3110624999999999,0.25938802083333334,0.992,0.9204036458333333,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,0,0.10679999999999999,0.022653125,0.084146875,0.76,0.2016875,0.5583125,0.6380625,1.0,0.96425,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,1,0.1046,0.0229375,0.0816625,0.7759999999999999,0.20618749999999997,0.5698124999999999,0.6618125,1.0,0.9608125,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,2,0.10280000000000002,0.022603124999999998,0.08019687500000001,0.728,0.195875,0.532125,0.6063125000000001,1.0,0.96,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,3,0.0992,0.023403125,0.075796875,0.7360000000000001,0.20237499999999997,0.5336250000000001,0.6013125000000001,1.0,0.960625,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,4,0.0998,0.0227375,0.0770625,0.752,0.19824999999999998,0.55375,0.6316875000000001,1.0,0.95825,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,5,0.1062,0.02268125,0.08351875,0.78,0.1958125,0.5841875000000001,0.6733125,1.0,0.96425,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,6,0.1072,0.022740625,0.084459375,0.7759999999999999,0.19924999999999998,0.5767499999999999,0.65225,1.0,0.947125,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,7,0.107,0.0235625,0.0834375,0.7560000000000001,0.20637499999999998,0.5496250000000001,0.6305625,1.0,0.9611875,mmlu_pro,mistr
mmlu_pro.mistr,10,0.05,8,0.09759999999999999,0.023346875,0.07425312499999999,0.7439999999999999,0.20412499999999997,0.5398749999999999,0.6294375,1.0,0.96275,mmlu_pro,mistr
